,Remittance-receiving country (across)                                                              -                                                 Remittance-sending country (down) ,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,Colombia,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,"Egypt, Arab Rep.",El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Fiji,Finland,France,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,HongKong,Hungary,Iceland,India,Indonesia,"Iran, Islamic Rep.",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Dem. Rep.",Korea,Kosovo,Kuwait,Kyrgyz Republic,Lao PDR,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,"Macao SAR, China","Macedonia, FYR",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,"Micronesia, Fed. Sts.",Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russian Federation,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,"Venezuela, RB",Vietnam,Virgin Islands (U.S.),West Bank and Gaza,"Yemen, Rep.",Zambia,Zimbabwe,World
185,Switzerland,0.629170574,1.84336587,11.35805097,0,0,0.194467474,0.045330942,5.175130211,1.542992871,0,25.9099874,355.556849,0.329835254,0,0,4.78617825,0.095582254,0.760299453,306.0723256,0.103507601,0.590316446,0,0.039422197,5.722958168,68.75512489,0.043985846,60.11053178,0,7.541107138,3.331834789,0.306142233,3.14028981,1.181680761,6.536836744,12.47031552,0,0,0,0,1.395158808,119.0652021,25.49487797,0.114335422,0.074565902,0,4.104057748,1.847094566,56.34234237,0,0,0.842371856,86.57606357,28.57890614,0.618316645,0.128653168,44.39978153,12.07577295,32.25735454,2.29211787,0,0,1.538926018,6.638381867,0,0.030238039,14.38288197,1917.224871,0,0,2.945881322,1.701578452,1467.235213,11.06296721,3.154997166,0,0.0253216,0,7.484316469,0.532777912,0.703728913,0.0925241,4.126276883,3.493566313,0,144.9690083,2.743525892,99.89167055,8.370101152,7.79156732,3.485820931,2.760960443,0,10.18453067,889.7443145,1.836376259,28.96815952,3.957615119,0.187821531,16.02557531,0.04054058,0,9.000054933,274.2143225,0.005715925,1.898433166,0.121688667,6.502689276,60.14434663,0.15212495,1.937624094,0,0,2.844074088,58.3841967,0,28.9279378,3.975981312,0.03851085,2.21022989,0.224167652,1.715544325,0.603799643,0.005613852,0,4.527012891,14.33056991,0,2.588603611,0,2.724732609,4.299844076,44.73001419,0.384376326,0.081897091,0.006796692,3.501848766,34.61425913,0,1.059220184,1.461021709,0.522230822,79.88795399,0,7.016444057,0.149493478,17.71611764,0.000436254,1.637656154,0.054411367,0.849406121,20.9743298,71.18737759,46.58531072,453.7312149,0,1.332394775,15.70602369,12.81721079,1.459606438,0.005962025,0,0.04259761,1.045486039,14.00709158,342.3899033,0.56204897,0.123304476,0,0,46.22605047,8.565754658,0.181554382,0,7.654911206,0,537.2893624,136.9170486,0.010193197,0.037082064,0,0.009186736,0.064666555,0.000725618,0.027319373,82.93491247,0,1.816277876,0.733905306,2.451595784,129.3188777,0.019361739,3.964870954,0.030039241,0.132454418,34.91644003,32.85800109,0,0,0.004462316,4.124864041,9.653204443,0,43.18218467,78.93652092,0.625954128,0,0.058319377,1.804096261,58.9706579,0,0.140365834,1.253333367,0.093769944,0,8845.742221
186,Syrian Arab Republic,0.105532378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.1849393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03709103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.78207966,0,0,0,399.1096424
187,Tajikistan,0.394762556,0,0.107998954,0,0,0,0,0,0.249271011,0,0,0,0.068379251,0,0,0,0,0.311845547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608964737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01543848,0.528712333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.764435593,0,0.710513889,0,0,0,0,0,0,0,0,0.049900819,0,0,0,0,0,0,20.13596805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.022522236,0,0,0,0,0,0,0,0,0,0,0.058364871,0,0,0,0,0,0,0.379801268,0,0,0,0,0,0,0,0,0,0,0,144.9836703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230843129,0,0,0,0,1.094854711,0,0.231987415,0.479594064,0,0,0,0,0,0,0,0,0,0,174.4278292
188,Tanzania,0,0,0,0,0,0.044512991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204307306,0,0,0,0,28.00460723,0,0,0,3.696342306,0,0,0,0,0,122.4071859,0,0.458675079,0.241088801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.22206545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.1804406,0,0,0,0,0,0,18.82370193,0,0,0,0,126.4530067,0,0,0,0,0,0,0,0,0,0.223733747,0,0,0,0,0,0,0,0,1.181258761,0,0,0,0,0,0,1.094611957,0,0,0,0,0,0,0,1.499934057,0,0.03048418,0,0,0,0,0,0,0,0,0,0,7.245253488,0,0,0,0,0,0,0,0,0,0,0,0,11.90087158,0,0,0,0,0,0,0.130491765,0,0,0,0,0,0,0,6.202935256,0,0,0,0,0,0,0,0,0,0.185735273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.77269186,0,0,16.79588881,35.37626383,0,0,0,0,0,0,0,0,1.414459484,0,587.7905484
189,Thailand,7.61E-05,0,0,0,0,0,0,0,0,0,47.26039087,0,0,0,0,11.59407162,0,0,0,0,0,0,0,0,0,0,9.64203141,0,0,0,0,0,221.1289525,0.205924156,5.764205445,0,0,0,0,0,817.1124916,0,0,5.93E-05,0,0,0.00599425,0,0,0,0,0,17.76855249,0,0,0,0,0.228649552,0,0,0,0,0,0,0,5.702624445,276.4547791,0,0,0,0,97.65557123,0,0,0,0,0,0,0,0,0,0,0,0.612088104,0,0,179.4685934,5.515507749,1.367510379,0.03133934,0,0,0,25.49157775,0,301.3151036,0,0,0,0,0,34.64102961,0,0,0,78.81038695,0,0,0,0.003946539,0,0,0,0,0,0,0,0,7.018668709,0,0,0,0,0,0,4.205716261,0,0,0,0,0,0,0,366.7183247,0,18.93063812,7.947713547,0,0.961399121,0,0,25.72045726,0,10.98074841,0,15.78814947,0,0,0,0,0,74.12372175,0,1.254458778,0,0,0,5.046493693,0.002980263,0,0,0,0.002102056,0,0,0,0,0,0,0,0,0,0,2.029651031,0,0,20.45124179,0,0,0,0,0.026993849,0,0,51.83384144,24.58466756,0,0,0,0,0,0.003294923,0,0,0,0.000353512,0,0,0,0,0,0,75.15516808,83.22197332,0,0,0,0,63.35404825,0,0.00436605,0,0,0,2997.148629
190,Timor-Leste,0,0,0,0,0,0,0,0,0,0,2.321607093,0,0,0,0,0.160761131,0,0,0,0,0,0,0,0,0,0,0.269430877,0,0,0,0,0,0,0,0,0,0,0,0,0,6.510789457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.29059085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148094851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097274785,0,0,0,0,0,0,0.595102624,0,0,0,0,0,2.986618845,0,0.690262326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848150437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148839537,0,0,0,0,0.643176363,0,0,0,0,0,25.71069918
191,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.69330872,0,0,0,0,0,0,0,0,0,0.001303301,0,0,0,0,0,0,0,0,0,0,0,0,0.000184828,0,0,1.552457186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.30891309,0,0,0,0,2.379205501,79.69602146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.654227465,0,0.007099762,0,0,0,0,0,0,0,0,0,0,3.154635418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.037902372,226.9837327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.004040543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752466548,0,0,0,0,0,0,0,0,0,0,411.2254989
192,Tonga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91227075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213443801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88052448,0,0,0,0,0,0,0,0,0.383357284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078817661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.468413976
193,Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85941934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.788847277,0,0,0,0,3.074744778,0,0,0,0,0,1.875623518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297305141,0,2.78970284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.827010318,7.876092164,0,0,0,0.59674115,0,0,0,0,0,0,21.98548652
194,Tunisia,0,0,11.56079711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010693125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140659357,0,0,0,40.62799791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121390354,0,0,0,4.486310225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6039165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059036407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016927448,0,0,0,68.62772844
195,Turkey,1.413518897,3.889877546,1.003028624,0,0,0.000275684,0,0.110174665,2.047524903,0.002411083,18.19637992,114.845341,12.66162994,0,0,0.809351291,0.003942495,0.16781187,239.9411471,0.002663525,0.003446561,1.258912562,0.000438262,0.017617226,3.630660611,0.010436496,0.736488696,0,812.751972,0,0.001192851,0,0.003605627,0.015384107,2.082640627,0,0,0,0,0.010810362,12.57069115,0.134960143,0.004536519,0.00017762,0,0.319379135,0.000443536,0.7795758,0,0.022849078,32.19362742,8.751619407,23.53247454,0,0.003294454,0.061897553,0,4.904788535,0.020380919,0,0,0.408300473,0.07067076,0,0.000712834,6.25041971,290.8251663,0.171755659,0,0.05394439,19.66468232,1622.409871,0.630578821,27.6350086,0,0,0,0.15024718,0.002865368,0,0.004433482,0,0.023384499,0.044155609,5.855771747,0.416061213,3.227422161,0.525075114,14.21578025,5.447326702,0.60431792,0,10.29102524,13.64694078,0.062692793,11.03920102,6.390981021,0.853937735,0.856185916,0,0,1.807068605,0,0.005222109,10.86479365,0.000183573,0.267708056,14.31953508,0.01623638,0.05149524,0,0,0.810821889,1.694074673,0,36.00843025,0.001389312,0.001039897,0.337279604,0.04994678,0.012533301,0.125877479,0.002137173,0,0.015477875,0.44560351,0,8.461785318,0,0.958979127,75.41054171,1.498781309,0.001824363,0,6.98E-05,0.039937913,45.70890033,0.308631199,0.232378652,0.003708053,0.006103674,7.734625356,0,15.2807189,0.061077481,5.23076122,0,0.068095536,0.000287739,0.00835875,0.147807014,3.854532513,8.241690562,0.688195672,0,0.932676343,29.55077833,17.82170711,0.020774494,0.00744984,0,0,6.95990593,0.405319245,252.6829173,0.002211725,0.002861488,0,0,1.622577762,0.449135149,0.011268447,0,0.383546473,0,14.65952916,0.207218884,0,0.00418828,0,0,0.023543313,0.000145121,0,63.59669362,58.91035742,233.9747095,1.262785938,0.629916897,1.255202299,0.019532515,0.005220613,0,0.002922243,2.023193932,0,0,0,0.0023067,0.093434787,6.696477075,0,24.51888116,41.52829803,0.021939081,0,0.00768941,0.02427462,0.185562583,0,0.593141216,0.187038551,0.031518232,0,4342.801794
196,Turkmenistan,0,0,0,0,0,0,0,0,4.278808563,0,0,0,2.468876197,0,0,0,0,5.943601676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.630212761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.528696415,0,0,0,0.323123475,0,0,0,0,7.00294827,7.994771346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001121942,0,0,0,0.632474012,0,0,5.526711241,0,3.533746338,0,0,0,0,0,6.100069344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.561713953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.738380951,0,0,0,0.504112852,73.46658285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.946993309,0,0,0,0,0,0,0,0.407245459,0,0,0,0,29.84748077,0,0,0,0,0,0,0,0.426786513,0,0,0,0,0,169.8644582
197,Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450220798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.894477552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.45048643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362425621,1.494597017,0,0,0,0,0,0,0,0,0,0,16.65220742
198,Tuvalu,0,0,0,0,0,0,0,0,0,0,0.029281531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016777242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068817199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002161662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001243181,0,0,0,0,0,0,0,0,0,0,0,0.003756276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006127969,0.041344316,0,0,0,0,0,0,0,0,0,0,0.169509376
199,Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126958569,0,0,0.666606058,0,0,0,0,0,0,0,0,0,0,0,2.060353389,0,0,0,0.231513977,0,0,0,0,0,2.372989986,0,0,0.36441827,0,0,0.018976485,0,0,0,0,0,0.81667364,0,0,0,0,0,0,0,0,0,0.430429988,0,0,0,3.011757788,0,0,0,0,0.957289755,0,0.011345197,0,0,0,0,0,0,0,0,0,0,0,0,14.73185188,0,0,0,0,0,0,1.3841434,0,0.722051584,0,0,94.69459321,0,0,0.466033482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000706462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000788192,0,0,0,0.304103651,0,0,0,0,0.042078181,0,0,0,1.768374057,0,0,0,0,0,0,0,0,0,0,0,0.15356025,30.93894908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368947881,0,0,0,0,0,1.462101686,0,0,0.241537006,0,0,0,29.07658145,0,0,0.001787775,0,0,0,0,0,0,0,0,0,0,1.118792135,2.191248739,0,0,0,0,0,0,0,0,0.000902161,0,190.7384453
200,Ukraine,0.068915573,0.095391034,0.211088864,0,0,0.001118945,0,0.256333904,75.32818893,0,0.384842978,0,41.76960995,0,0,0.241759679,0.000936688,141.0833962,2.833075745,0.005690036,0.009424532,0,0.001497862,0.01266148,0.03597432,0,0.175538298,0,2.282701059,0,0.002118584,0,0.007675213,0.03015504,0.204914499,0,0,0,0,0.000976925,27.23236791,0.024472368,0,2.87E-05,0,0.084918911,0,0.116779169,0,0,0.140172409,43.0835651,0.141619706,0,0,0.027311834,0.064642107,0.569888039,0.008700876,0,0,25.54065282,0.057716817,0,0.001242759,0.605856515,17.61570984,1.889312246,0,0.0017541,123.0765837,256.4054548,0.118402982,0.119754855,0,0.001724565,0,0.005131795,0.005360342,0.006967958,0,0.001987566,0.003772281,0.002030143,85.33021476,0.046229024,4.342535785,0.035527674,0.639392083,0.076166497,0.057626301,0,1.3084194,1.008123179,0.001633026,0.186095769,4.120533856,16.53276941,0.030526921,0,0,1.115151547,0,0.003357952,59.46002714,0.001840664,71.52445365,6.856746264,0,0.025697053,0,0,52.71812683,1.104831309,0,0,0.04534078,0,0.003424158,0,0.053503549,0.013556036,0,0,0,0.020588731,0,222.1551996,0,13.47360164,0,0.886329097,0.001756953,0,4.68E-05,0.088553138,0.125884767,9.413251571,0.014591218,0.032200127,0.050889079,4.537484731,0,0.542940231,0.045004459,1.113447334,0,0.047718133,0,0.114570289,0.130568123,0.007818374,236.4877893,0.078532839,0,0,0,2071.567366,0.007877498,0,0,0,0.077776055,0.059745616,0,0.002211725,0,0,0,7.463162809,0.26906714,0.254994632,0,0.015309921,0,1.877534774,0.208988666,0,0,0,0,0.01332732,4.32E-05,0,0.756815951,0.234030075,0.450569312,77.20415315,0.024259023,0.043775506,0,0.008609685,0,0,0.744338388,0.223772895,0,0,0,0.113882787,0,0,0.127811934,2.149904423,0.015335921,0,0,0.011239008,11.00406749,0,0.209278226,0.907484738,0.001914267,0,3734.057134
201,United Arab Emirates,1.096851127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2429.412024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1621.820924,0,0,0,0,17.05343781,0,0,0,129.0740486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12575.22829,768.2514784,356.8229674,0,0,0,0,0,0,0,854.9697787,0,0,0,0,0,0,0.750625689,0,0,0,252.9373345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.77266128,0,0,0,795.1357829,4.826488127,0,0,0,0,155.3127892,0,0,0,5697.731557,0,0,0,0,0,3900.236228,0,0,0,18.0444321,0,0,0,0,0,0,7.820975016,0,0,0,0,0,0,0,0,0,0,0,0,0,658.7068022,0,0,0,0,21.15837257,0,0,0,0,31.68291025,0,0,67.81578933,0,0,0,0,17.41104867,17.79302683,0,0,0,0,0,0,31.27312921,32.83849001,0,0,0,0,0,0,42.94102831,589.7675753,0,0,31121.68684
202,United Kingdom,6.929557447,14.40627742,23.47459598,0,0,0.327583528,0,9.010221446,0,0,471.1649307,84.75842615,0,0,0,472.0658042,21.19563204,3.679366313,606.7411302,0,0,0,0,0,7.010970755,0,82.84277042,0,70.97422498,0,0,0,0,9.329936073,92.60559081,0,0,0,0,0.873474174,932.8833973,53.81632568,0,0.209107468,0,0,0,22.71509731,0,0,144.5241776,243.0243423,103.5381673,0,1.653039418,0,11.62559344,142.1105591,0,0,0,23.70054201,20.36611172,0,2.371318728,36.91433256,1711.895419,0,0,34.76015693,0,1246.823844,286.1395986,12.88662191,0,4.193056015,0,0,0,0,13.04312322,0,0,44.92807888,410.8893439,0,3585.169757,24.64612284,60.15569422,32.60584739,312.8941332,0,53.9249739,447.1233497,306.9890975,159.3835824,38.86659,0.3793816,585.4519503,0,0,51.35635056,25.36780666,0.173440681,0,0,265.9532995,163.6194368,0,0,0,0,291.6007825,0,0,0,0,4.498587328,50.66385607,0,0,57.48259626,0,0,71.85504556,22.93274765,0,0,0,0,0,54.04131307,1.711319906,2.562344826,0,136.3345822,85.45171138,0,30.29644782,0,0,3771.104641,0,49.52950479,8.534289973,1697.177188,0,0,0,0,0,624.7609364,1133.537834,193.8323898,0,0,105.7461556,29.72061586,0,0,0,0,37.32304734,0,0,0,4.38233842,0,0,225.440032,0,0,0,202.4295737,0,709.489262,529.995019,0,4.581151218,0,3.292063008,0.582624387,0,0,260.6828391,65.78163388,4.473494441,0,72.8088575,255.1371865,0,0,0,8.256029032,26.48144087,31.22862683,0,0,0,274.7913881,27.14085747,0,0,459.337416,0,0,0,3.4894604,126.3869931,0,3.365098849,37.87151325,7.574334238,0,25402.15983
203,United States,9.202382851,77.40018275,21.00744565,0,0,0.178510186,9.037795819,106.3462476,191.2560989,2.812838763,305.9085424,300.3725543,12.69950764,0,0,452.2846312,61.34187994,41.70528198,552.2082089,85.14995491,0.700144922,1032.994981,0.075910884,148.0791051,157.5411798,0.414588452,602.1236774,0,91.79783777,2.558676968,0.229370714,56.22754744,77.06625338,43.05457021,880.6973423,0,0,0,0,19.78168906,15417.95558,1537.286993,0.255887888,0.074165663,0,367.8479014,6.141894996,115.3063268,0,6.787360443,35.3835731,393.7828126,163.5100129,0.142587964,12.37228282,4087.823355,1124.98972,858.0726393,4194.210045,0,0,31.08192123,241.1037232,0.633562191,18.55240404,55.54274378,2279.819515,420.1077722,0,32.37236072,36.39042255,2776.120776,584.7332647,50.5329077,0,15.72205052,0,6756.274953,5.240552423,0.191476023,188.1699971,1432.936809,3368.952538,122.9099304,686.3412558,33.3712155,10657.49529,247.6329585,327.5331376,92.96282023,109.2418723,0,396.5262057,1374.174647,1737.325958,1328.43157,435.5023538,2.084162475,515.8226795,8.134399218,0,2861.515121,46.56925156,0.325881818,12.57119147,22.64801771,93.67514308,1227.455717,1.019629915,331.0763748,0,0,101.6031951,75.52135789,4.008373898,44.15247816,3.702484812,0.579144399,60.13574742,0,2.741294106,24.92525227,24.59673366,0,4.641677215,28125.88643,16.76776429,90.59442543,0,0.762998509,37.0901993,175.0627849,0.741189343,36.64124264,0.018819809,314.3194864,122.7434699,57.46415592,16.28796966,645.6519862,1.370677486,5667.740231,0,89.05381154,2.168961148,1329.746162,1.273243574,402.4126162,0.552652244,15.64963702,960.198936,10536.49158,883.0506025,387.8556305,0,42.8079407,200.2195585,293.177909,1.069718058,4.773480759,0,0.095575037,93.98110327,76.5030107,298.3963924,3.259223205,11.87571002,0,2.747627789,89.98170404,18.79437412,0.891875964,0,101.9514256,0,886.599238,223.3407157,25.28472634,13.162504,0,14.93330969,2.628104287,0.052720884,0,439.2195891,149.188418,37.12386218,16.52979824,50.78436549,1733.494143,0,2.888837653,31.49260012,97.21125635,28.22750513,41.70100027,0,0,0.20806495,97.64306868,489.5815412,0,686.752643,0,17.73435591,0,0.392108222,98.9299388,6668.494239,0,32.19913348,131.616793,2.139033658,0,138155.3103
