,year,id,wrkstat,wrkslf,wrkgvt,marital,sibs,childs,age,educ,degree,sex,race,polviews,partyid,mobile16,born,income06,rincom06,region,size,vote08_coded,pres08,natspac,natenvir,natheal,natcity,natcrime,natdrug,nateduc,natrace,natarms,nataid,natfare,natroad,natsoc,natmass,natpark,natchld,natsci,natenrgy,eqwlth,spkath,colath,libath,spkrac,colrac,librac,spkcom,colcom,libcom,spkmil,colmil,libmil,spkhomo,colhomo,libhomo,spkmslm,colmslm,libmslm,cappun,gunlaw,courts,grass,relig,fund,attend,reliten,postlife,pray,bible,affrmact,wrkwayup,closeblk,closewht,happy,confinan,conbus,conclerg,coneduc,confed,conlabor,conpress,conmedic,contv,conjudge,consci,conlegis,conarmy,obey,popular,thnkself,workhard,helpoth,union,getahead,abdefect,abnomore,abhlth,abpoor,abrape,absingle,abany,divlaw,premarsx,teensex,xmarsex,homosex,pornlaw,spanking,owngun,news,tvhours,fechld,fepresch,fefam,racdif1,racdif2,racdif3,racdif4,helppoor,helpnot,helpsick,helpblk,intintl,intfarm,inteduc,intsci,intecon,inttech,intmed,intspace,intenvir,intmil,hispanic,uscitzn,ethnic,fucitzn,vetyears,wordsum,hhtype1,dateintv,cohort,zodiac,inthisp,intrace1,intrace2,intrace3,feeused,feelevel,lngthinv,intage,intethn,mode,intsex,intyrs,wtss,social_trust,con_govt,social_connect,abortion,abortion_3,authoritarianism,femrole,reborn_r,savesoul_r,god_r,science_quiz,educ_4,educ_2,kids,age_5,evangelical,intethn_2,closeblk2,closewht2,obey2,fund2,attend3,homosex2,reliten2,affrmact2,racial_liberal3,social_cons3,spend3,mslm_lib,mslm_spk,mslm_col,rincom06_5,egalit_scale,race_2,white_traits,black_traits,int_info_scale,femrole2,tolerance,militarist_tol,egalit_scale3,black,voted08,partyid_3,hispanic_2,wtssall,attend7,egalit_scale4,tolerance4,spanking2,age_3,tvhours5,attend2,pornlaw2,south,divlaw2,age.f,mslm_spk.high,mslm_spk.yes,grass.legal,age2,relig2,dem,science_quiz.f
1586,2012,1587.0,WORKING FULL TIME,SOMEONE ELSE,GOVERNMENT,Never married,3.0,0.0,61.0,8 years,Graduate deg,Female,White,Moderate,IndDem,DIFFERENT STATE,YES,$35000 TO 39999,$30000 TO 34999,MOUNTAIN,416,Voted,Obama,,,,,,,,,,,,Too little,About right,Too little,About right,Too little,About right,Too little,3.0,,,,,,,,,,,,,,,,,,,OPPOSE,,TOO HARSH,LEGAL,PROTESTANT,LIBERAL,Never,NOT VERY STRONG,YES,SEVERAL TIMES A DAY,BOOK OF FABLES,STRONGLY SUPPORT PREF,DISAGREE STRONGLY,,,PRETTY HAPPY,HARDLY ANY,HARDLY ANY,HARDLY ANY,ONLY SOME,HARDLY ANY,HARDLY ANY,HARDLY ANY,HARDLY ANY,HARDLY ANY,HARDLY ANY,ONLY SOME,HARDLY ANY,HARDLY ANY,4TH IMPORTANT,LEAST IMPORTANT,MOST IMPORTANT,2ND IMPORTANT,3RD IMPORTANT,NEITHER BELONGS,,,,,,,,,STAY SAME,SOMETIMES WRONG,SOMETIMES WRONG,,,ILLEGAL UNDER 18,DISAGREE,,EVERYDAY,2.0,AGREE,DISAGREE,DISAGREE,YES,NO,YES,NO,Agree both,3.0,2,2.0,Moderately interested,Moderately interested,Very interested,Moderately interested,Moderately interested,Moderately interested,Moderately interested,Moderately interested,Very interested,Moderately interested,NOT HISPANIC,,GERMANY,,NONE,8.0,SINGLE ADULT,520,1951.0,PISCES,NOT HISPANIC,White,,,NO,,101,58,WHITE,IN-PERSON,MALE,10,2.0594906497534,3.0,1.0,7.0,,,1.0,6.0,Yes,No,Yes,,Coll+,13+ yrs,No,60-,Mod,White,,,Less important,No,Low,,Not strong,Support,Liberal,Liberal,Conserv,,,,Mid,22.0,White,0.0,0.0,12.0,NonTrad,,,Middle,No,Voted,Ind,No,2.0594906497534,Never/<1yr,MedHigh,,Disapprove,61+,2,Low,Not illegal to all,Nonsouth,Same/easier,61.0,,,100.0,>=31,Protestant,0.0,
1587,2012,1588.0,KEEPING HOUSE,SOMEONE ELSE,GOVERNMENT,Never married,6.0,0.0,61.0,2 years,Junior Coll,Male,White,SlghtCons,WkDem,SAME CITY,NO,$12500 TO 14999,,MOUNTAIN,416,Voted,Obama,About right,Too little,Too little,About right,About right,Too little,Too little,About right,Too much,About right,About right,Too little,About right,Too little,Too little,Too little,About right,Too little,4.0,ALLOWED,ALLOWED,NOT REMOVE,ALLOWED,NOT ALLOWED,NOT REMOVE,ALLOWED,FIRED,NOT REMOVE,ALLOWED,NOT ALLOWED,NOT REMOVE,ALLOWED,ALLOWED,NOT REMOVE,Not allowed,Not allowed,Not remove,FAVOR,FAVOR,ABOUT RIGHT,LEGAL,PROTESTANT,LIBERAL,Every wk,SOMEWHAT STRONG,YES,ONCE A WEEK,INSPIRED WORD,,,5.0,5.0,PRETTY HAPPY,ONLY SOME,ONLY SOME,A GREAT DEAL,ONLY SOME,ONLY SOME,ONLY SOME,ONLY SOME,A GREAT DEAL,HARDLY ANY,ONLY SOME,A GREAT DEAL,HARDLY ANY,A GREAT DEAL,4TH IMPORTANT,LEAST IMPORTANT,MOST IMPORTANT,3RD IMPORTANT,2ND IMPORTANT,NEITHER BELONGS,HARD WORK,YES,NO,YES,NO,YES,NO,NO,,,,ALWAYS WRONG,ALMST ALWAYS WRG,ILLEGAL UNDER 18,,NO,,,,,,,,,,Agree both,3.0,2,,Moderately interested,Moderately interested,Very interested,Very interested,Not at all interested,Very interested,Very interested,Moderately interested,Moderately interested,Not at all interested,NOT HISPANIC,BORN OUTSIDE OF THE UNITED STATES TO PARENTS WHO WERE U.S CITIZENS AT THAT TIME (IF VOLUNTEERED),SCOTLAND,,NONE,,SINGLE ADULT,402,1951.0,TAURUS,NOT HISPANIC,White,,,NO,,100,28,WHITE,IN-PERSON,FEMALE,0,0.4118981299507,3.0,2.0,,3.0,3-5,1.0,,No,No,No,8.0,Some Coll,13+ yrs,No,60-,Low,White,Less close,Less close,Less important,No,High,No,Not strong,,Conserv,Mod,Liberal,Yes,No,No,,18.0,White,,,12.0,,13.0,Middle,Middle,No,Voted,Dem,No,0.4118981299507,Ev wk or more,MedLow,MedHigh,,61+,,High,Not illegal to all,Nonsouth,,61.0,0.0,0.0,100.0,>=31,Protestant,1.0,8.0
1588,2012,1589.0,WORKING PART TIME,SOMEONE ELSE,GOVERNMENT,Divorced,2.0,0.0,25.0,3 years,HS,Female,White,SlghtLib,WkRep,"SAME ST, DIF CITY",YES,$25000 TO 29999,$20000 TO 22499,MOUNTAIN,416,Voted,McCain,,Too little,Too little,,Too little,Too little,Too little,,Too little,Too much,Too much,About right,Too little,About right,Too little,Too little,Too much,Too little,5.0,,,,,,,,,,,,,,,,,,,FAVOR,,,LEGAL,PROTESTANT,LIBERAL,Sev times/yr,STRONG,YES,ONCE A DAY,INSPIRED WORD,STRONGLY OPPOSE PREF,AGREE STRONGLY,,,PRETTY HAPPY,ONLY SOME,ONLY SOME,ONLY SOME,ONLY SOME,ONLY SOME,ONLY SOME,ONLY SOME,ONLY SOME,ONLY SOME,A GREAT DEAL,ONLY SOME,ONLY SOME,A GREAT DEAL,4TH IMPORTANT,LEAST IMPORTANT,2ND IMPORTANT,MOST IMPORTANT,3RD IMPORTANT,NEITHER BELONGS,,,,,,,,,EASIER,NOT WRONG AT ALL,SOMETIMES WRONG,,,ILLEGAL UNDER 18,AGREE,,LESS THAN ONCE WK,2.0,AGREE,DISAGREE,STRONGLY DISAGREE,NO,NO,NO,NO,Agree both,3.0,2,4.0,,,,,,,,,,,NOT HISPANIC,,,,NONE,8.0,"MARRIED COUPLE, NO CHILDREN",429,1987.0,AQUARIUS,"MEXICAN, MEXICAN AMERICAN, CHICANO/A",White,,,"YES, MONEY",20.0,77,67,TWO OR MORE RACE,IN-PERSON,FEMALE,2,2.0594906497534,1.0,4.0,7.0,,,2.0,7.0,No,No,Yes,,Some Coll,13+ yrs,No,18-30,Low,,,,Less important,No,Moderate,,Strong,Oppose,Conserv,Liberal,Liberal,,,,MedLow,14.0,White,0.0,0.0,,NonTrad,,,Less egal,No,Voted,Rep,No,2.0594906497534,Svrl times/yr,MedLow,,Approve,18-40,2,Low,Not illegal to all,Nonsouth,Same/easier,25.0,,,100.0,<=30,Protestant,0.0,
1589,2012,1590.0,WORKING PART TIME,SOMEONE ELSE,PRIVATE,Never married,1.0,0.0,63.0,6 years,Graduate deg,Male,White,Liberal,StrDem,"SAME ST, DIF CITY",YES,$22500 TO 24999,$12500 TO 14999,MOUNTAIN,416,Voted,Obama,,,,,,,,,,,,Too little,About right,Too little,About right,About right,About right,Too little,,ALLOWED,ALLOWED,NOT REMOVE,ALLOWED,ALLOWED,NOT REMOVE,ALLOWED,NOT FIRED,NOT REMOVE,ALLOWED,ALLOWED,NOT REMOVE,ALLOWED,ALLOWED,NOT REMOVE,"Yes, allowed","Yes, allowed",Not remove,OPPOSE,OPPOSE,ABOUT RIGHT,,PROTESTANT,MODERATE,Once/yr,NOT VERY STRONG,,SEVERAL TIMES A DAY,BOOK OF FABLES,OPPOSE PREF,DISAGREE SOMEWHAT,5.0,5.0,PRETTY HAPPY,,,,,,,,,,,,,,,,,,,,HARD WORK,YES,YES,YES,YES,YES,YES,YES,,SOMETIMES WRONG,ALMST ALWAYS WRG,ALWAYS WRONG,SOMETIMES WRONG,,AGREE,YES,FEW TIMES A WEEK,3.0,AGREE,DISAGREE,DISAGREE,YES,NO,YES,NO,,,,,,,,,,,,,,,NOT HISPANIC,,GERMANY,,NONE,8.0,SINGLE ADULT,502,1949.0,CAPRICORN,"MEXICAN, MEXICAN AMERICAN, CHICANO/A",White,,,NO,,134,67,TWO OR MORE RACE,IN-PERSON,FEMALE,2,0.4118981299507,,,2.0,7.0,6-7,,6.0,No,No,No,,Coll+,13+ yrs,No,60-,Low,,Less close,Less close,,No,Low,No,Not strong,Oppose,Mod,Liberal,Conserv,Yes,Yes,Yes,MedLow,,White,1.0,2.0,,NonTrad,14.0,High,,No,Voted,Dem,No,0.4118981299507,Once/yr,,MedHigh,Approve,61+,3,Low,,Nonsouth,,63.0,1.0,100.0,,>=31,Protestant,1.0,
1590,2012,1591.0,WORKING FULL TIME,SOMEONE ELSE,PRIVATE,Divorced,4.0,2.0,54.0,12th grade,HS,Female,White,Moderate,WkDem,DIFFERENT STATE,YES,$17500 TO 19999,$17500 TO 19999,MOUNTAIN,416,Did not vote,,,,,,,,,,,,,Too little,Too little,Too little,About right,Too little,Too much,Too little,1.0,ALLOWED,ALLOWED,NOT REMOVE,ALLOWED,ALLOWED,NOT REMOVE,ALLOWED,NOT FIRED,NOT REMOVE,ALLOWED,ALLOWED,NOT REMOVE,ALLOWED,ALLOWED,NOT REMOVE,Not allowed,Not allowed,Remove,FAVOR,FAVOR,TOO HARSH,LEGAL,PROTESTANT,MODERATE,Never,NOT VERY STRONG,,LT ONCE A WEEK,BOOK OF FABLES,,,6.0,8.0,NOT TOO HAPPY,HARDLY ANY,ONLY SOME,HARDLY ANY,A GREAT DEAL,ONLY SOME,ONLY SOME,HARDLY ANY,ONLY SOME,HARDLY ANY,ONLY SOME,ONLY SOME,HARDLY ANY,A GREAT DEAL,LEAST IMPORTANT,4TH IMPORTANT,MOST IMPORTANT,3RD IMPORTANT,2ND IMPORTANT,NEITHER BELONGS,HARD WORK,YES,YES,YES,YES,YES,YES,YES,,,,SOMETIMES WRONG,NOT WRONG AT ALL,ILLEGAL UNDER 18,,NO,,,,,,,,,,Agree both,3.0,2,4.0,Not at all interested,Moderately interested,Moderately interested,Moderately interested,Moderately interested,Moderately interested,Moderately interested,Not at all interested,Moderately interested,Moderately interested,NOT HISPANIC,,GERMANY,,NONE,,SINGLE ADULT,620,1958.0,LIBRA,NOT HISPANIC,White,,,"YES, MONEY",50.0,95,46,WHITE,IN-PERSON,FEMALE,0,0.8739876210001999,0.0,2.0,,7.0,6-7,0.0,,No,No,No,4.0,HS,0-12 yrs,Yes,51-60,Low,White,More close,More close,Less important,No,Low,No,Not strong,,Conserv,Liberal,Mod,No,No,No,MedLow,29.0,White,,,8.0,,14.0,High,More egal,No,Did not vote,Dem,No,0.8739876210001999,Never/<1yr,MedHigh,MedHigh,,41-60,,Low,Not illegal to all,Nonsouth,,54.0,0.0,0.0,100.0,>=31,Protestant,1.0,4.0
1591,2012,1592.0,WORKING FULL TIME,SOMEONE ELSE,PRIVATE,Married,3.0,4.0,39.0,9th grade,<HS,Male,White,Moderate,WkDem,DIFFERENT STATE,NO,$22500 TO 24999,$22500 TO 24999,MOUNTAIN,416,Did not vote,,,,,,,,,,,,,About right,,Too little,Too little,,,Too little,4.0,,,,,,,,,,,,,,,,,,,OPPOSE,,,,CHRISTIAN,MODERATE,Every wk,STRONG,YES,SEVERAL TIMES A DAY,WORD OF GOD,STRONGLY OPPOSE PREF,AGREE SOMEWHAT,,,PRETTY HAPPY,HARDLY ANY,ONLY SOME,A GREAT DEAL,ONLY SOME,,,ONLY SOME,ONLY SOME,ONLY SOME,A GREAT DEAL,A GREAT DEAL,ONLY SOME,A GREAT DEAL,MOST IMPORTANT,LEAST IMPORTANT,4TH IMPORTANT,2ND IMPORTANT,3RD IMPORTANT,NEITHER BELONGS,,,,,,,,,,ALWAYS WRONG,ALWAYS WRONG,,,ILLEGAL UNDER 18,AGREE,,ONCE A WEEK,1.0,AGREE,DISAGREE,DISAGREE,NO,NO,NO,YES,4,5.0,Agree both,4.0,Very interested,Moderately interested,Moderately interested,Moderately interested,Moderately interested,Moderately interested,Moderately interested,Moderately interested,Very interested,Very interested,"MEXICAN, MEXICAN AMERICAN, CHICANO/A",Not a U.S. Citizen,MEXICO,Planning to apply for U.S. citizenship,NONE,9.0,MARRIED COUPLE W CHILDREN,422,1973.0,VIRGO,"MEXICAN, MEXICAN AMERICAN, CHICANO/A",White,,,"YES, MONEY",40.0,128,67,TWO OR MORE RACE,OVER THE PHONE,FEMALE,2,0.8237962599014,1.0,,4.0,,,6.0,6.0,Yes,Yes,Yes,,<HS,0-12 yrs,Yes,31-40,High,,,,More important,No,High,,Strong,Oppose,Conserv,Liberal,Conserv,,,,MedLow,11.0,White,3.0,0.0,13.0,NonTrad,,,Less egal,No,Did not vote,Dem,Yes,0.8237962599014,Ev wk or more,MedLow,,Approve,18-40,0-1,High,Not illegal to all,Nonsouth,,39.0,,,,>=31,,1.0,
1592,2012,1593.0,RETIRED,SELF-EMPLOYED,PRIVATE,Separated,3.0,6.0,69.0,12th grade,<HS,Female,White,Conserv,StrRep,DIFFERENT STATE,NO,$12500 TO 14999,,MOUNTAIN,416,Voted,McCain,Too little,Too little,Too little,Too little,About right,About right,Too little,Too little,Too little,Too much,Too much,Too little,About right,About right,About right,Too little,Too little,About right,7.0,ALLOWED,NOT ALLOWED,NOT REMOVE,NOT ALLOWED,NOT ALLOWED,NOT REMOVE,ALLOWED,FIRED,NOT REMOVE,ALLOWED,NOT ALLOWED,NOT REMOVE,ALLOWED,ALLOWED,NOT REMOVE,"Yes, allowed",Not allowed,Not remove,FAVOR,FAVOR,,LEGAL,PROTESTANT,LIBERAL,Once/yr,NOT VERY STRONG,YES,SEVERAL TIMES A DAY,INSPIRED WORD,,,8.0,8.0,VERY HAPPY,ONLY SOME,A GREAT DEAL,ONLY SOME,HARDLY ANY,ONLY SOME,HARDLY ANY,HARDLY ANY,ONLY SOME,HARDLY ANY,A GREAT DEAL,A GREAT DEAL,HARDLY ANY,A GREAT DEAL,4TH IMPORTANT,LEAST IMPORTANT,2ND IMPORTANT,3RD IMPORTANT,MOST IMPORTANT,NEITHER BELONGS,HARD WORK,NO,NO,YES,NO,,NO,NO,,,,SOMETIMES WRONG,NOT WRONG AT ALL,ILLEGAL UNDER 18,,YES,,,,,,,,,,Agree both,5.0,Agree both,4.0,Moderately interested,Very interested,Very interested,Very interested,Very interested,Very interested,Very interested,Moderately interested,Moderately interested,Very interested,NOT HISPANIC,A U.S. Citizen,ENGLAND & WALES,,NONE,,"COHAB COUPLE, NO CHILDREN",814,1943.0,AQUARIUS,NOT HISPANIC,White,,,"YES, MONEY",75.0,94,70,WHITE,OVER THE PHONE,FEMALE,6,1.7479752420003,3.0,3.0,,,,2.0,,No,Yes,Yes,7.0,HS,0-12 yrs,Yes,60-,Mod,White,More close,More close,Less important,No,Low,No,Not strong,,Mod,Mod,Liberal,Yes,Yes,No,,7.0,White,,,17.0,,11.0,Middle,Less egal,No,Voted,Rep,No,1.7479752420003,Once/yr,Low,MedLow,,61+,,Low,Not illegal to all,Nonsouth,,69.0,1.0,100.0,100.0,>=31,Protestant,0.0,7.0
1593,2012,1594.0,KEEPING HOUSE,SOMEONE ELSE,PRIVATE,Married,4.0,0.0,28.0,12th grade,HS,Female,White,Moderate,Ind,SAME CITY,NO,$20000 TO 22499,$5 000 TO 5 999,MOUNTAIN,416,Did not vote,,,,,,,,,,,,,About right,About right,About right,About right,,,,,NOT ALLOWED,NOT ALLOWED,REMOVE,NOT ALLOWED,NOT ALLOWED,REMOVE,NOT ALLOWED,NOT FIRED,REMOVE,NOT ALLOWED,NOT ALLOWED,REMOVE,NOT ALLOWED,NOT ALLOWED,REMOVE,Not allowed,Not allowed,Remove,FAVOR,OPPOSE,ABOUT RIGHT,,PROTESTANT,FUNDAMENTALIST,Every wk,NOT VERY STRONG,YES,SEVERAL TIMES A WEEK,WORD OF GOD,OPPOSE PREF,AGREE STRONGLY,2.0,6.0,PRETTY HAPPY,,,,,,,,,,,,,,,,,,,,HARD WORK,NO,NO,NO,NO,NO,NO,NO,,ALWAYS WRONG,ALWAYS WRONG,ALWAYS WRONG,ALWAYS WRONG,,AGREE,NO,NEVER,4.0,DISAGREE,AGREE,AGREE,NO,NO,NO,YES,,,,,,,,,,,,,,,"MEXICAN, MEXICAN AMERICAN, CHICANO/A",Not a U.S. Citizen,MEXICO,Not planning to apply to U.S. citizenship,NONE,5.0,MARRIED COUPLE W CHILDREN,502,1984.0,TAURUS,"MEXICAN, MEXICAN AMERICAN, CHICANO/A",White,,,"YES, MONEY",20.0,129,67,TWO OR MORE RACE,IN-PERSON,FEMALE,2,0.8237962599014,,,2.0,0.0,0-2,,3.0,Yes,Yes,Yes,,HS,0-12 yrs,No,18-30,High,,Less close,More close,,Yes,High,Yes,Not strong,Oppose,Conserv,Conserv,Conserv,No,No,No,Low,,White,3.0,0.0,,Traditional,0.0,Low,,No,Did not vote,Ind,Yes,0.8237962599014,Ev wk or more,,Low,Approve,18-40,4,High,,Nonsouth,,28.0,0.0,0.0,,<=30,Protestant,0.0,
1594,2012,1595.0,KEEPING HOUSE,SOMEONE ELSE,PRIVATE,Married,1.0,3.0,29.0,12th grade,HS,Female,White,Conserv,StrRep,DIFFERENT STATE,YES,$35000 TO 39999,,MOUNTAIN,416,Voted,McCain,About right,Too much,Too much,,About right,,Too much,,About right,Too much,Too much,,,About right,About right,Too much,,Too much,6.0,,,,,,,,,,,,,,,,,,,FAVOR,,NOT HARSH ENOUGH,NOT LEGAL,PROTESTANT,LIBERAL,Every wk,STRONG,YES,SEVERAL TIMES A DAY,WORD OF GOD,STRONGLY OPPOSE PREF,AGREE STRONGLY,,,PRETTY HAPPY,ONLY SOME,ONLY SOME,HARDLY ANY,ONLY SOME,A GREAT DEAL,ONLY SOME,HARDLY ANY,A GREAT DEAL,HARDLY ANY,ONLY SOME,ONLY SOME,ONLY SOME,A GREAT DEAL,MOST IMPORTANT,LEAST IMPORTANT,3RD IMPORTANT,2ND IMPORTANT,4TH IMPORTANT,NEITHER BELONGS,,,,,,,,,MORE DIFFICULT,ALWAYS WRONG,ALWAYS WRONG,,,ILLEGAL UNDER 18,AGREE,,NEVER,1.0,STRONGLY DISAGREE,AGREE,AGREE,NO,NO,YES,NO,4,4.0,4,4.0,,,,,,,,,,,NOT HISPANIC,,,,NONE,7.0,"MARRIED COUPLE, NO CHILDREN",505,1983.0,AQUARIUS,"MEXICAN, MEXICAN AMERICAN, CHICANO/A",White,,,NO,,103,67,TWO OR MORE RACE,IN-PERSON,FEMALE,2,0.8237962599014,2.0,4.0,8.0,,,5.0,2.0,Yes,Yes,Yes,,HS,0-12 yrs,Yes,18-30,High,,,,More important,No,High,,Strong,Oppose,Conserv,Mod,Conserv,,,,,5.0,White,0.0,-1.0,,Traditional,,,Less egal,No,Voted,Rep,No,0.8237962599014,Ev wk or more,Low,,Approve,18-40,0-1,High,Not illegal to all,Nonsouth,More difficult,29.0,,,0.0,<=30,Protestant,0.0,
1595,2012,1596.0,RETIRED,SOMEONE ELSE,GOVERNMENT,Married,1.0,4.0,85.0,12th grade,HS,Female,White,Conserv,StrRep,SAME CITY,YES,$60000 TO 74999,,MOUNTAIN,416,Voted,McCain,,,,,,,,,,,,,Too little,About right,About right,About right,,About right,4.0,NOT ALLOWED,NOT ALLOWED,REMOVE,NOT ALLOWED,NOT ALLOWED,REMOVE,NOT ALLOWED,FIRED,REMOVE,NOT ALLOWED,NOT ALLOWED,REMOVE,NOT ALLOWED,NOT ALLOWED,REMOVE,Not allowed,Not allowed,Remove,FAVOR,FAVOR,,NOT LEGAL,PROTESTANT,MODERATE,Never,STRONG,NO,NEVER,INSPIRED WORD,,,5.0,5.0,VERY HAPPY,A GREAT DEAL,A GREAT DEAL,A GREAT DEAL,A GREAT DEAL,A GREAT DEAL,,,A GREAT DEAL,A GREAT DEAL,A GREAT DEAL,A GREAT DEAL,A GREAT DEAL,A GREAT DEAL,3RD IMPORTANT,LEAST IMPORTANT,4TH IMPORTANT,2ND IMPORTANT,MOST IMPORTANT,NEITHER BELONGS,HARD WORK,NO,NO,,NO,NO,NO,NO,,,,ALWAYS WRONG,ALWAYS WRONG,ILLEGAL TO ALL,,NO,,,,,,,,,,Govt,1.0,Govt,,Not at all interested,Not at all interested,Not at all interested,Very interested,Not at all interested,Not at all interested,Very interested,Moderately interested,Not at all interested,Not at all interested,NOT HISPANIC,,FRANCE,,NONE,,"MARRIED COUPLE, NO CHILDREN",427,1927.0,CANCER,"MEXICAN, MEXICAN AMERICAN, CHICANO/A",White,,,NO,,75,67,TWO OR MORE RACE,IN-PERSON,FEMALE,2,1.235694389852,0.0,4.0,,,,4.0,,No,No,No,,HS,0-12 yrs,Yes,60-,Low,,Less close,Less close,Less important,No,Low,Yes,Strong,,Conserv,Conserv,Conserv,No,No,No,,30.0,White,,,5.0,,1.0,Low,More egal,No,Voted,Rep,No,1.235694389852,Never/<1yr,High,Low,,61+,,Low,Illegal to all,Nonsouth,,85.0,0.0,0.0,0.0,>=31,Protestant,0.0,
1596,2012,1597.0,WORKING FULL TIME,SOMEONE ELSE,PRIVATE,Never married,7.0,1.0,31.0,11th grade,<HS,Female,Other,Conserv,IndDem,SAME CITY,YES,$20000 TO 22499,$15000 TO 17499,MOUNTAIN,416,Voted,Obama,About right,Too little,Too little,Too little,About right,Too little,Too little,About right,Too little,Too much,About right,Too much,Too little,About right,Too much,Too little,Too little,Too little,1.0,ALLOWED,ALLOWED,NOT REMOVE,ALLOWED,NOT ALLOWED,NOT REMOVE,ALLOWED,NOT FIRED,NOT REMOVE,ALLOWED,ALLOWED,NOT REMOVE,ALLOWED,ALLOWED,NOT REMOVE,"Yes, allowed","Yes, allowed",Not remove,OPPOSE,OPPOSE,TOO HARSH,LEGAL,NONE,LIBERAL,Never,NO RELIGION,YES,SEVERAL TIMES A WEEK,,,,9.0,9.0,NOT TOO HAPPY,ONLY SOME,HARDLY ANY,HARDLY ANY,ONLY SOME,HARDLY ANY,ONLY SOME,ONLY SOME,ONLY SOME,HARDLY ANY,ONLY SOME,,HARDLY ANY,A GREAT DEAL,4TH IMPORTANT,LEAST IMPORTANT,MOST IMPORTANT,3RD IMPORTANT,2ND IMPORTANT,NEITHER BELONGS,HARD WORK,YES,YES,YES,YES,YES,YES,YES,,,,ALWAYS WRONG,NOT WRONG AT ALL,ILLEGAL UNDER 18,,NO,,,,,,,,,,Agree both,1.0,Govt,3.0,Moderately interested,Very interested,Very interested,Very interested,Moderately interested,Moderately interested,Very interested,Moderately interested,Moderately interested,Very interested,"MEXICAN, MEXICAN AMERICAN, CHICANO/A",,MEXICO,,NONE,,"COHAB COUPLE, NO CHILDREN",430,1981.0,CANCER,"MEXICAN, MEXICAN AMERICAN, CHICANO/A",White,,,"YES, MONEY",20.0,106,67,TWO OR MORE RACE,OVER THE PHONE,FEMALE,2,0.8237962599014,0.0,1.0,,7.0,6-7,1.0,,No,No,No,,<HS,0-12 yrs,Yes,31-40,Low,,More close,More close,Less important,No,Low,No,Not strong,,Conserv,Liberal,Liberal,Yes,Yes,Yes,MedLow,29.0,,,,15.0,,13.0,High,More egal,,Voted,Ind,Yes,0.8237962599014,Never/<1yr,MedHigh,MedHigh,,18-40,,Low,Not illegal to all,Nonsouth,,31.0,1.0,100.0,100.0,>=31,,0.0,
1597,2012,1598.0,WORKING PART TIME,SOMEONE ELSE,PRIVATE,Separated,15.0,3.0,34.0,7 years,Graduate deg,Female,White,Liberal,IndDem,SAME CITY,NO,$25000 TO 29999,$1 000 TO 2 999,PACIFIC,8,Did not vote,,,,,,,,,,,,,Too little,Too little,Too little,Too little,Too little,Too little,Too little,,ALLOWED,NOT ALLOWED,NOT REMOVE,NOT ALLOWED,NOT ALLOWED,NOT REMOVE,ALLOWED,NOT FIRED,NOT REMOVE,ALLOWED,NOT ALLOWED,NOT REMOVE,ALLOWED,ALLOWED,NOT REMOVE,Not allowed,Not allowed,Not remove,OPPOSE,FAVOR,NOT HARSH ENOUGH,,CATHOLIC,MODERATE,Every wk,STRONG,YES,ONCE A DAY,INSPIRED WORD,STRONGLY OPPOSE PREF,AGREE STRONGLY,7.0,7.0,PRETTY HAPPY,,,,,,,,,,,,,,,,,,,,HARD WORK,YES,YES,YES,YES,YES,YES,YES,EASIER,NOT WRONG AT ALL,ALWAYS WRONG,ALWAYS WRONG,NOT WRONG AT ALL,,AGREE,NO,ONCE A WEEK,2.0,STRONGLY AGREE,STRONGLY DISAGREE,STRONGLY DISAGREE,NO,NO,NO,NO,,,,,,,,,,,,,,,NOT HISPANIC,Not a U.S. Citizen,MEXICO,Planning to apply for U.S. citizenship,NONE,6.0,SINGLE PARENT,423,1978.0,CAPRICORN,"MEXICAN, MEXICAN AMERICAN, CHICANO/A",White,,,"YES, MONEY",20.0,114,54,HISPANIC,IN-PERSON,MALE,0,0.4118981299507,,,9.0,7.0,6-7,,9.0,Yes,Yes,Yes,,Coll+,13+ yrs,Yes,31-40,High,,More close,More close,,No,High,No,Strong,Oppose,Conserv,Liberal,Mod,Yes,No,No,Low,,White,5.0,4.0,,NonTrad,10.0,Middle,,No,Did not vote,Ind,No,0.4118981299507,Ev wk or more,,MedLow,Approve,18-40,2,High,,Nonsouth,Same/easier,34.0,0.0,0.0,,>=31,Catholic,0.0,
